DATETIME,Cortez-Jones Creek/Marine 138 KV (LPI_GEN_EARLY),HOURENDING,MARKETDAY,PEAKTYPE,MONTH,YEAR
03/22/2024 03:40:00,-149.2,4,03/22/2024,OFFPEAK,MARCH,2024
03/22/2024 03:45:00,-158.6,4,03/22/2024,OFFPEAK,MARCH,2024
03/22/2024 03:50:00,-155,4,03/22/2024,OFFPEAK,MARCH,2024
03/22/2024 03:55:00,-151.75,4,03/22/2024,OFFPEAK,MARCH,2024
03/22/2024 04:00:00,-154.8,4,03/22/2024,OFFPEAK,MARCH,2024
03/22/2024 04:05:00,-154.4,5,03/22/2024,OFFPEAK,MARCH,2024
03/22/2024 04:10:00,-148,5,03/22/2024,OFFPEAK,MARCH,2024
03/22/2024 04:15:00,-142.666667,5,03/22/2024,OFFPEAK,MARCH,2024
03/22/2024 04:20:00,-138.75,5,03/22/2024,OFFPEAK,MARCH,2024
03/22/2024 04:25:00,-141.25,5,03/22/2024,OFFPEAK,MARCH,2024
03/22/2024 04:30:00,-138.333333,5,03/22/2024,OFFPEAK,MARCH,2024
03/22/2024 04:35:00,-136,5,03/22/2024,OFFPEAK,MARCH,2024
03/22/2024 04:40:00,-141,5,03/22/2024,OFFPEAK,MARCH,2024
03/22/2024 04:45:00,-137.8,5,03/22/2024,OFFPEAK,MARCH,2024
03/22/2024 04:50:00,-142.5,5,03/22/2024,OFFPEAK,MARCH,2024
03/22/2024 04:55:00,-138.5,5,03/22/2024,OFFPEAK,MARCH,2024
03/22/2024 05:00:00,-145.75,5,03/22/2024,OFFPEAK,MARCH,2024
03/22/2024 05:05:00,-146.25,6,03/22/2024,OFFPEAK,MARCH,2024
03/22/2024 05:10:00,-145.333333,6,03/22/2024,OFFPEAK,MARCH,2024
03/22/2024 05:15:00,-148,6,03/22/2024,OFFPEAK,MARCH,2024
03/22/2024 05:20:00,-150,6,03/22/2024,OFFPEAK,MARCH,2024
03/22/2024 05:25:00,-148,6,03/22/2024,OFFPEAK,MARCH,2024
03/22/2024 05:30:00,-151,6,03/22/2024,OFFPEAK,MARCH,2024
03/22/2024 05:35:00,-157.75,6,03/22/2024,OFFPEAK,MARCH,2024
03/22/2024 05:40:00,-160.6,6,03/22/2024,OFFPEAK,MARCH,2024
03/22/2024 05:45:00,-162.75,6,03/22/2024,OFFPEAK,MARCH,2024
03/22/2024 05:50:00,-163.4,6,03/22/2024,OFFPEAK,MARCH,2024
03/22/2024 05:55:00,-169.5,6,03/22/2024,OFFPEAK,MARCH,2024
03/22/2024 06:00:00,-169.8,6,03/22/2024,OFFPEAK,MARCH,2024
03/22/2024 06:05:00,-159.8,7,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 06:10:00,-167,7,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 06:15:00,-160.75,7,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 06:20:00,-161.75,7,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 06:25:00,-170.333333,7,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 06:30:00,-164.6,7,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 06:35:00,-164,7,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 06:40:00,-160.75,7,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 06:45:00,-167.75,7,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 06:50:00,-160.4,7,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 06:55:00,-161.4,7,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 07:00:00,-167.2,7,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 07:05:00,-165.4,8,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 07:10:00,-175.8,8,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 07:15:00,-170,8,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 07:20:00,-169.8,8,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 07:25:00,-170.25,8,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 07:30:00,-155.2,8,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 07:35:00,-156,8,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 07:40:00,-163.8,8,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 07:45:00,-165.6,8,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 07:50:00,-170,8,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 07:55:00,-164.5,8,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 08:00:00,-164.5,8,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 08:05:00,-173.2,9,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 08:10:00,-176.25,9,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 08:15:00,-180.4,9,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 08:20:00,-187.4,9,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 08:25:00,-188,9,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 08:30:00,-191.25,9,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 08:35:00,-198.6,9,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 08:40:00,-220.2,9,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 08:45:00,-226.25,9,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 08:50:00,-234.25,9,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 08:55:00,-241,9,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 09:00:00,-242.2,9,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 09:05:00,-240.6,10,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 09:10:00,-247.666667,10,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 09:15:00,-255.6,10,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 09:20:00,-249,10,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 09:25:00,-245.2,10,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 09:30:00,-248.75,10,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 09:35:00,-244.8,10,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 09:40:00,-244.6,10,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 09:45:00,-245.333333,10,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 09:50:00,-244.75,10,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 09:55:00,-250.333333,10,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 10:00:00,-246,10,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 10:05:00,-243.25,11,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 10:10:00,-244.666667,11,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 10:15:00,-248.4,11,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 10:20:00,-245.75,11,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 10:25:00,-245.75,11,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 10:30:00,-246.25,11,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 10:35:00,-245.4,11,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 10:40:00,-246.8,11,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 10:45:00,-247,11,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 10:50:00,-255,11,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 10:55:00,-249.25,11,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 11:00:00,-246.666667,11,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 11:05:00,-248,12,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 11:10:00,-250.5,12,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 11:15:00,-247.2,12,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 11:20:00,-250.25,12,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 11:25:00,-246.6,12,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 11:30:00,-246,12,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 11:35:00,-248.2,12,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 11:40:00,-249.5,12,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 11:45:00,-251.4,12,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 11:50:00,-251.2,12,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 11:55:00,-252.2,12,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 12:00:00,-251.6,12,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 12:05:00,-252,13,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 12:10:00,-252.6,13,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 12:15:00,-254.6,13,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 12:20:00,-253.8,13,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 12:25:00,-252.8,13,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 12:30:00,-249.2,13,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 12:35:00,-247,13,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 12:40:00,-245.4,13,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 12:45:00,-244.4,13,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 12:50:00,-243.4,13,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 12:55:00,-241.4,13,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 13:00:00,-239.8,13,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 13:05:00,-236,14,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 13:10:00,-236.6,14,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 13:15:00,-231.6,14,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 13:20:00,-227,14,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 13:25:00,-222.4,14,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 13:30:00,-220.8,14,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 13:35:00,-224.4,14,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 13:40:00,-221.8,14,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 13:45:00,-216.4,14,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 13:50:00,-217.6,14,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 13:55:00,-214.8,14,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 14:00:00,-213.8,14,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 14:05:00,-210,15,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 14:10:00,-195.2,15,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 14:15:00,-193.2,15,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 14:20:00,-199.8,15,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 14:25:00,-204.8,15,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 14:30:00,-210,15,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 14:35:00,-204.4,15,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 14:40:00,-198.6,15,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 14:45:00,-199.2,15,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 14:50:00,-198.8,15,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 14:55:00,-200,15,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 15:00:00,-199,15,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 15:05:00,-197.6,16,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 15:10:00,-194.2,16,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 15:15:00,-191,16,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 15:20:00,-190.6,16,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 15:25:00,-193.2,16,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 15:30:00,-196.8,16,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 15:35:00,-199.6,16,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 15:40:00,-200.4,16,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 15:45:00,-200,16,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 15:50:00,-198.6,16,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 15:55:00,-196.4,16,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 16:00:00,-194.6,16,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 16:05:00,-199.2,17,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 16:10:00,-202.4,17,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 16:15:00,-202,17,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 16:20:00,-199.6,17,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 16:25:00,-204.4,17,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 16:30:00,-208,17,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 16:35:00,-205,17,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 16:40:00,-203.8,17,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 16:45:00,-203,17,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 16:50:00,-205.6,17,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 16:55:00,-205.2,17,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 17:00:00,-208,17,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 17:05:00,-210.6,18,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 17:10:00,-211.4,18,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 17:15:00,-211.8,18,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 17:20:00,-209.2,18,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 17:25:00,-210.8,18,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 17:30:00,-211.2,18,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 17:35:00,-209.4,18,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 17:40:00,-219,18,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 17:45:00,-221.6,18,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 17:50:00,-223,18,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 17:55:00,-223.6,18,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 18:00:00,-222.2,18,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 18:05:00,-226.2,19,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 18:10:00,-226.2,19,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 18:15:00,-227.4,19,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 18:20:00,-225.6,19,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 18:25:00,-225.8,19,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 18:30:00,-229.4,19,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 18:35:00,-235,19,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 18:40:00,-237.2,19,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 18:45:00,-238.8,19,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 18:50:00,-242.25,19,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 18:55:00,-244.6,19,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 19:00:00,-246.6,19,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 19:05:00,-247.2,20,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 19:10:00,-247.8,20,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 19:15:00,-245.4,20,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 19:20:00,-245.2,20,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 19:25:00,-242.4,20,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 19:30:00,-239.4,20,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 19:35:00,-237.2,20,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 19:40:00,-234.2,20,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 19:45:00,-233.2,20,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 19:50:00,-233.4,20,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 19:55:00,-232,20,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 20:00:00,-234,20,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 20:05:00,-233.8,21,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 20:10:00,-234.2,21,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 20:15:00,-236.2,21,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 20:20:00,-238.4,21,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 20:25:00,-239.2,21,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 20:30:00,-238.4,21,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 20:35:00,-240.8,21,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 20:40:00,-240.4,21,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 20:45:00,-241.4,21,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 20:50:00,-243.2,21,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 20:55:00,-245.4,21,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 21:00:00,-245.4,21,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 21:05:00,-247,22,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 21:10:00,-248,22,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 21:15:00,-248.2,22,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 21:20:00,-248.8,22,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 21:25:00,-248.4,22,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 21:30:00,-248.8,22,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 21:35:00,-248.6,22,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 21:40:00,-249,22,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 21:45:00,-248,22,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 21:50:00,-248.6,22,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 21:55:00,-249,22,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 22:00:00,-248,22,03/22/2024,WDPEAK,MARCH,2024
03/22/2024 22:05:00,-248,23,03/22/2024,OFFPEAK,MARCH,2024
03/22/2024 22:10:00,-248.8,23,03/22/2024,OFFPEAK,MARCH,2024
03/22/2024 22:15:00,-249,23,03/22/2024,OFFPEAK,MARCH,2024
03/22/2024 22:20:00,-249.2,23,03/22/2024,OFFPEAK,MARCH,2024
03/22/2024 22:25:00,-249,23,03/22/2024,OFFPEAK,MARCH,2024
03/22/2024 22:30:00,-249,23,03/22/2024,OFFPEAK,MARCH,2024
03/22/2024 22:35:00,-248.2,23,03/22/2024,OFFPEAK,MARCH,2024
03/22/2024 22:40:00,-250,23,03/22/2024,OFFPEAK,MARCH,2024
03/22/2024 22:45:00,-249.8,23,03/22/2024,OFFPEAK,MARCH,2024
03/22/2024 22:50:00,-250.6,23,03/22/2024,OFFPEAK,MARCH,2024
03/22/2024 22:55:00,-250.2,23,03/22/2024,OFFPEAK,MARCH,2024
03/22/2024 23:00:00,-250.6,23,03/22/2024,OFFPEAK,MARCH,2024
03/22/2024 23:05:00,-249.6,24,03/22/2024,OFFPEAK,MARCH,2024
03/22/2024 23:10:00,-248.6,24,03/22/2024,OFFPEAK,MARCH,2024
03/22/2024 23:15:00,-248.2,24,03/22/2024,OFFPEAK,MARCH,2024
03/22/2024 23:20:00,-248.4,24,03/22/2024,OFFPEAK,MARCH,2024
03/22/2024 23:25:00,-248.8,24,03/22/2024,OFFPEAK,MARCH,2024
03/22/2024 23:30:00,-248.6,24,03/22/2024,OFFPEAK,MARCH,2024
03/22/2024 23:35:00,-249.6,24,03/22/2024,OFFPEAK,MARCH,2024
03/22/2024 23:40:00,-251.2,24,03/22/2024,OFFPEAK,MARCH,2024
03/22/2024 23:45:00,-249.8,24,03/22/2024,OFFPEAK,MARCH,2024
03/22/2024 23:50:00,-248.2,24,03/22/2024,OFFPEAK,MARCH,2024
03/22/2024 23:55:00,-247.8,24,03/22/2024,OFFPEAK,MARCH,2024
03/23/2024 00:00:00,-247.6,24,03/22/2024,OFFPEAK,MARCH,2024
03/23/2024 00:05:00,-248.2,1,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 00:10:00,-247.8,1,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 00:15:00,-247.6,1,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 00:20:00,-246.8,1,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 00:25:00,-248.2,1,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 00:30:00,-249,1,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 00:35:00,-248.4,1,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 00:40:00,-249.2,1,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 00:45:00,-249.4,1,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 00:50:00,-249.2,1,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 00:55:00,-249.6,1,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 01:00:00,-249,1,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 01:05:00,-249.8,2,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 01:10:00,-249.8,2,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 01:15:00,-249.4,2,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 01:20:00,-248,2,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 01:25:00,-249.2,2,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 01:30:00,-248.4,2,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 01:35:00,-248.8,2,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 01:40:00,-248.2,2,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 01:45:00,-248.4,2,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 01:50:00,-249.2,2,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 01:55:00,-248.2,2,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 02:00:00,-248.4,2,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 02:05:00,-247.4,3,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 02:10:00,-246.4,3,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 02:15:00,-246.6,3,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 02:20:00,-246.2,3,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 02:25:00,-246.8,3,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 02:30:00,-247.8,3,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 02:35:00,-249.2,3,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 02:40:00,-248.6,3,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 02:45:00,-248.2,3,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 02:50:00,-247.6,3,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 02:55:00,-248.4,3,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 03:00:00,-249,3,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 03:05:00,-249.4,4,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 03:10:00,-248.4,4,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 03:15:00,-248.8,4,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 03:20:00,-247,4,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 03:25:00,-246.6,4,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 03:30:00,-246,4,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 03:35:00,-247,4,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 03:40:00,-247.2,4,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 03:45:00,-247.2,4,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 03:50:00,-247,4,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 03:55:00,-245.4,4,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 04:00:00,-244.8,4,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 04:05:00,-243,5,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 04:10:00,-243.6,5,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 04:15:00,-242.8,5,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 04:20:00,-243.2,5,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 04:25:00,-240.2,5,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 04:30:00,-240.6,5,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 04:35:00,-241.4,5,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 04:40:00,-239.6,5,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 04:45:00,-239.6,5,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 04:50:00,-237.8,5,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 04:55:00,-236.2,5,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 05:00:00,-231.8,5,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 05:05:00,-231.6,6,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 05:10:00,-229.6,6,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 05:15:00,-229.6,6,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 05:20:00,-229.2,6,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 05:25:00,-230.4,6,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 05:30:00,-230.6,6,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 05:35:00,-229,6,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 05:40:00,-228.6,6,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 05:45:00,-228.4,6,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 05:50:00,-228.4,6,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 05:55:00,-225.4,6,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 06:00:00,-227,6,03/23/2024,OFFPEAK,MARCH,2024
03/23/2024 06:05:00,-226.6,7,03/23/2024,WEPEAK,MARCH,2024
03/23/2024 06:10:00,-226.8,7,03/23/2024,WEPEAK,MARCH,2024
03/23/2024 06:15:00,-227.6,7,03/23/2024,WEPEAK,MARCH,2024
03/23/2024 06:20:00,-226,7,03/23/2024,WEPEAK,MARCH,2024
03/23/2024 06:25:00,-227.6,7,03/23/2024,WEPEAK,MARCH,2024
03/23/2024 06:30:00,-227.6,7,03/23/2024,WEPEAK,MARCH,2024
03/23/2024 06:35:00,-226.8,7,03/23/2024,WEPEAK,MARCH,2024
03/23/2024 06:40:00,-224.4,7,03/23/2024,WEPEAK,MARCH,2024
03/23/2024 06:45:00,-222.2,7,03/23/2024,WEPEAK,MARCH,2024
03/23/2024 06:50:00,-222.4,7,03/23/2024,WEPEAK,MARCH,2024
03/23/2024 06:55:00,-222.4,7,03/23/2024,WEPEAK,MARCH,2024
03/23/2024 07:00:00,-219,7,03/23/2024,WEPEAK,MARCH,2024
03/23/2024 07:05:00,-219.6,8,03/23/2024,WEPEAK,MARCH,2024
03/23/2024 07:10:00,-220.6,8,03/23/2024,WEPEAK,MARCH,2024
